base_datos,id_anuncio,precio_inmueble,precio_m2,tipo_inmueble,habitaciones,baños,metros_cuadrados,num_planta,id_barrio_oficial,dias_publicado,detalles_extra,segmento_precio,segmento_precio_m2,ciudad,barrio_oficial,precio_noche_estimado,ocupacion_media_estimada,nivel_precio,puntuacion_ROI365,ROI365_%,outlier_roi365
Fotocasa,189383475,298000.0,4656.25,Piso,2.0,1.0,64.0,2.0,213250,20.0,Calefacción | Aire acondicionado,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,3.81,False
Fotocasa,189007469,290000.0,3717.948717948718,Piso,3.0,1.0,78.0,1.0,213101,62.0,Calefacción | Trastero,Entrada,Entrada,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Media rentabilidad,5.93,False
Fotocasa,165423056,350000.0,4605.263157894737,Piso,3.0,1.0,76.0,1.0,213101,92.0,Balcón | Calefacción | Aire acondicionado,Entrada,Medio,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.91,False
Fotocasa,187551965,790000.0,5984.848484848485,Piso,3.0,2.0,132.0,3.0,213089,92.0,Ascensor | Balcón,Medio,Medio,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.1,False
Fotocasa,186419543,185000.0,5285.714285714285,Piso,1.0,1.0,35.0,3.0,213134,92.0,Balcón,Entrada,Medio,Barcelona,La Barceloneta,133.56,0.226,1-barrio+habitaciones,Baja rentabilidad,3.87,False
Fotocasa,189323808,1375000.0,9963.768115942028,Ático,2.0,2.0,138.0,4.0,213250,26.0,Ascensor | Terraza | Balcón | Calefacción,Alto,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,0.83,False
Fotocasa,186869207,800000.0,5882.35294117647,Piso,3.0,2.0,136.0,1.0,213250,92.0,Ascensor | Terraza | Balcón,Medio,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",258.64,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.78,False
Fotocasa,179551166,195000.0,5000.0,Piso,1.0,1.0,39.0,2.0,213101,92.0,Ascensor | Balcón | Aire acondicionado,Entrada,Medio,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Media rentabilidad,5.01,False
Fotocasa,183566103,189000.0,3566.0377358490564,Piso,1.0,1.0,53.0,0.5,213089,92.0,Ascensor,Entrada,Entrada,Barcelona,El Gòtic,147.34,0.2283,1-barrio+habitaciones,Baja rentabilidad,4.22,False
Fotocasa,187589364,465000.0,5166.666666666667,Piso,2.0,1.0,90.0,3.0,213250,92.0,Balcón,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.44,False
Fotocasa,188665407,139000.0,3232.558139534884,Loft,1.0,1.0,43.0,0.0,213101,92.0,,Entrada,Entrada,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Media rentabilidad,7.03,False
Fotocasa,189307828,598000.0,6500.0,Piso,5.0,2.0,92.0,5.0,213250,28.0,Ascensor | Terraza,Medio,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,2-barrio,Baja rentabilidad,1.9,False
Fotocasa,187696467,350000.0,5468.75,Piso,2.0,2.0,64.0,4.0,213101,92.0,Ascensor | Terraza | Aire acondicionado,Entrada,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.72,False
Fotocasa,189527659,260000.0,3095.2380952380954,Piso,1.0,1.0,84.0,4.0,213250,6.0,,Entrada,Entrada,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.8,False
Fotocasa,187787929,330000.0,4074.074074074074,Piso,2.0,1.0,81.0,1.0,213089,92.0,Aire acondicionado,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,3.06,False
Fotocasa,187073964,199000.0,4522.727272727273,Piso,1.0,1.0,44.0,1.0,213250,92.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,3.66,False
Fotocasa,188412886,475000.0,3769.84126984127,Piso,3.0,2.0,126.0,1.0,213089,92.0,Balcón | Calefacción,Entrada,Entrada,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.83,False
Fotocasa,189194369,279000.0,5812.5,Piso,1.0,1.0,48.0,0.0,213101,42.0,Ascensor | Terraza,Entrada,Medio,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.5,False
Fotocasa,165572549,199000.0,3685.185185185185,Piso,3.0,1.0,54.0,4.0,213101,92.0,Trastero,Entrada,Entrada,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Media rentabilidad,8.64,False
Fotocasa,188837412,525000.0,4952.830188679245,Piso,3.0,2.0,106.0,1.0,213250,81.0,Balcón,Medio,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",258.64,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.71,False
Fotocasa,187841800,428000.0,6114.285714285715,Dúplex,2.0,2.0,70.0,4.0,213250,92.0,Terraza | Balcón | Aire acondicionado,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.66,False
Fotocasa,185422405,435000.0,2685.185185185185,Dúplex,1.0,1.0,162.0,,213101,92.0,,Entrada,Entrada,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.25,False
Fotocasa,188256241,298000.0,5730.769230769231,Apartamento,2.0,1.0,52.0,4.0,213250,92.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,3.81,False
Fotocasa,188875746,545000.0,6488.095238095239,Piso,1.0,1.0,84.0,1.0,213089,76.0,Terraza | Balcón,Medio,Medio,Barcelona,El Gòtic,147.34,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.46,False
Fotocasa,188982094,229000.0,4580.0,Piso,1.0,1.0,50.0,0.0,213101,64.0,Ascensor | Aire acondicionado,Entrada,Medio,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.26,False
Fotocasa,187569481,1120000.0,7088.607594936709,Piso,4.0,,158.0,3.0,213250,92.0,Ascensor | Calefacción | Aire acondicionado,Alto,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,2-barrio,Baja rentabilidad,1.01,False
Fotocasa,184012475,790000.0,3872.549019607843,Piso,2.0,2.0,204.0,0.0,213089,92.0,,Medio,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.28,False
Fotocasa,187461885,169000.0,3188.679245283018,Piso,1.0,1.0,53.0,0.5,213101,92.0,,Entrada,Entrada,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Media rentabilidad,5.78,False
Fotocasa,189404055,338000.0,5365.079365079365,Piso,2.0,1.0,63.0,3.0,213101,18.0,,Entrada,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.85,False
Fotocasa,189589295,455000.0,4892.4731182795695,Piso,3.0,2.0,93.0,2.0,213134,0.0,,Entrada,Medio,Barcelona,La Barceloneta,171.19,0.226,2-barrio,Baja rentabilidad,2.02,False
Fotocasa,188829708,225000.0,6428.571428571428,Piso,2.0,1.0,35.0,0.0,213134,82.0,,Entrada,Medio,Barcelona,La Barceloneta,208.82,0.226,1-barrio+habitaciones,Baja rentabilidad,4.98,False
Fotocasa,185437118,459000.0,4371.428571428572,Piso,2.0,2.0,105.0,1.0,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.2,False
Fotocasa,185058250,539000.0,6573.170731707317,Piso,2.0,2.0,82.0,1.0,213089,92.0,,Medio,Medio,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.87,False
Fotocasa,189318221,160000.0,4000.0,Piso,1.0,1.0,40.0,4.0,213101,27.0,,Entrada,Entrada,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Media rentabilidad,6.1,False
Fotocasa,188372031,187600.0,2886.153846153846,Piso,3.0,1.0,65.0,2.0,213101,92.0,,Entrada,Entrada,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Media rentabilidad,9.16,False
Fotocasa,187621330,490000.0,4414.414414414415,Piso,2.0,2.0,111.0,3.0,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.06,False
Fotocasa,188330796,584000.0,4826.446280991736,Piso,3.0,2.0,121.0,1.0,213089,92.0,,Medio,Medio,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.48,False
Fotocasa,189150758,585000.0,4915.966386554622,Apartamento,3.0,2.0,119.0,2.0,213089,47.0,,Medio,Medio,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.48,False
Fotocasa,187895905,325000.0,4062.5,Piso,3.0,1.0,80.0,1.0,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.67,False
Fotocasa,184069520,299000.0,5980.0,Ático,1.0,1.0,50.0,5.0,213250,92.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.44,False
Fotocasa,189484162,400000.0,5063.291139240507,Piso,1.0,2.0,79.0,1.0,213250,11.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.82,False
Fotocasa,186321474,353000.0,4468.354430379747,Piso,2.0,1.0,79.0,3.0,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.86,False
Fotocasa,188818729,434000.0,3945.4545454545455,Piso,3.0,2.0,110.0,0.5,213089,83.0,,Entrada,Entrada,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.0,False
Fotocasa,186918825,799000.0,3535.3982300884954,Piso,6.0,2.0,226.0,1.0,213089,92.0,,Medio,Entrada,Barcelona,El Gòtic,160.06,0.2283,2-barrio,Baja rentabilidad,1.09,False
Fotocasa,187498795,285000.0,5181.818181818182,Piso,1.0,1.0,55.0,3.0,213089,92.0,,Entrada,Medio,Barcelona,El Gòtic,147.34,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.8,False
Fotocasa,189210579,1050000.0,11052.631578947368,Piso,2.0,2.0,95.0,3.0,213250,40.0,,Alto,Lujo,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.08,False
Fotocasa,187754142,350000.0,4861.111111111111,Piso,1.0,1.0,72.0,2.0,213089,92.0,,Entrada,Medio,Barcelona,El Gòtic,147.34,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.28,False
Fotocasa,189509909,310000.0,4133.333333333333,Piso,2.0,2.0,75.0,1.0,213089,8.0,,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,3.26,False
Fotocasa,189509792,257000.0,5976.744186046512,Piso,1.0,1.0,43.0,3.0,213101,8.0,,Entrada,Medio,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.8,False
Fotocasa,189359499,474500.0,5272.222222222223,Piso,3.0,2.0,90.0,1.0,213101,22.0,,Entrada,Medio,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.62,False
Fotocasa,189359500,331900.0,5106.153846153846,Piso,2.0,2.0,65.0,1.0,213101,22.0,,Entrada,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.92,False
Fotocasa,186775729,645000.0,5810.810810810811,Piso,2.0,2.0,111.0,2.0,213250,92.0,,Medio,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.76,False
Fotocasa,188755081,675000.0,7670.454545454545,Piso,1.0,2.0,88.0,4.0,213089,90.0,,Medio,Alto,Barcelona,El Gòtic,147.34,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.18,False
Fotocasa,185953414,550000.0,5238.095238095239,Piso,2.0,2.0,105.0,0.0,213101,92.0,,Medio,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.37,False
Fotocasa,182040945,480000.0,8135.593220338983,Ático,2.0,1.0,59.0,15.0,213101,92.0,,Entrada,Alto,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.71,False
Fotocasa,189467728,319000.0,3938.271604938272,Piso,2.0,1.0,81.0,,213101,12.0,Balcón,Entrada,Entrada,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.08,False
Fotocasa,187398875,520000.0,5977.0114942528735,Piso,2.0,1.0,87.0,5.0,213101,92.0,,Medio,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.5,False
Fotocasa,189074536,460000.0,4144.144144144144,Piso,4.0,2.0,111.0,3.0,213089,55.0,,Entrada,Entrada,Barcelona,El Gòtic,160.06,0.2283,2-barrio,Baja rentabilidad,1.88,False
Fotocasa,189350670,225000.0,5232.558139534884,Piso,1.0,1.0,43.0,,213101,24.0,Balcón,Entrada,Medio,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.34,False
Fotocasa,186112597,529000.0,8396.825396825398,Piso,1.0,1.0,63.0,10.0,213134,92.0,,Medio,Alto,Barcelona,La Barceloneta,133.56,0.226,1-barrio+habitaciones,Baja rentabilidad,1.35,False
Fotocasa,185685848,1165000.0,7191.358024691358,Piso,2.0,2.0,162.0,1.0,213250,92.0,,Alto,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,0.98,False
Fotocasa,185280804,720000.0,6486.486486486487,Ático,2.0,2.0,111.0,15.0,213089,92.0,,Medio,Medio,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.4,False
Fotocasa,189448139,890000.0,8900.0,Piso,2.0,2.0,100.0,3.0,213250,14.0,,Medio,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.28,False
Fotocasa,189412034,262000.0,4295.081967213115,Piso,2.0,1.0,61.0,,213089,17.0,Terraza,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,3.86,False
Fotocasa,188514282,389000.0,3214.876033057851,Planta Baja,2.0,2.0,121.0,0.0,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.6,False
Fotocasa,188866895,460000.0,6216.216216216216,Piso,3.0,1.0,74.0,1.0,213101,77.0,,Entrada,Medio,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.74,False
Fotocasa,183023279,287000.0,3119.5652173913045,Piso,2.0,1.0,92.0,1.0,213101,92.0,,Entrada,Entrada,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.54,False
Fotocasa,183623680,470000.0,5465.116279069767,Loft,1.0,1.0,86.0,0.0,213101,92.0,,Entrada,Medio,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.08,False
Fotocasa,183623688,535000.0,8770.491803278688,Piso,1.0,1.0,61.0,4.0,213101,92.0,,Medio,Alto,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,1.83,False
Fotocasa,188918213,350000.0,5303.030303030303,Piso,2.0,1.0,66.0,,213250,71.0,Ascensor,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,3.25,False
Fotocasa,188919823,535000.0,5691.489361702128,Piso,1.0,1.0,94.0,4.0,213089,71.0,,Medio,Medio,Barcelona,El Gòtic,147.34,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.49,False
Fotocasa,187192109,279000.0,5072.727272727273,Piso,2.0,1.0,55.0,4.0,213250,92.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,4.07,False
Fotocasa,187087412,400000.0,3508.771929824561,Piso,2.0,1.0,114.0,0.5,213250,92.0,,Entrada,Entrada,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.84,False
Fotocasa,189361754,450000.0,4838.709677419355,Piso,3.0,1.0,93.0,4.0,213101,22.0,,Entrada,Medio,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.82,False
Fotocasa,182659083,610000.0,6224.489795918367,Piso,3.0,1.0,98.0,,213134,92.0,Ascensor,Medio,Medio,Barcelona,La Barceloneta,171.19,0.226,2-barrio,Baja rentabilidad,1.5,False
Fotocasa,189219993,545000.0,5797.872340425532,Apartamento,3.0,1.0,94.0,2.0,213089,40.0,,Medio,Medio,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.59,False
Fotocasa,184072073,649000.0,4056.25,Piso,5.0,3.0,160.0,4.0,213089,92.0,,Medio,Entrada,Barcelona,El Gòtic,160.06,0.2283,2-barrio,Baja rentabilidad,1.34,False
Fotocasa,188807392,1050000.0,9210.526315789471,Piso,2.0,2.0,114.0,2.0,213250,84.0,,Alto,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.08,False
Fotocasa,188298879,349000.0,6462.962962962963,Piso,1.0,1.0,54.0,6.0,213250,92.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.09,False
Fotocasa,188392571,760000.0,6129.032258064516,Piso,3.0,3.0,124.0,3.0,213250,92.0,,Medio,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",258.64,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.87,False
Fotocasa,187396798,490000.0,3062.5,Piso,4.0,2.0,160.0,0.0,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,160.06,0.2283,2-barrio,Baja rentabilidad,1.77,False
Fotocasa,189339023,235000.0,5000.0,Piso,2.0,1.0,47.0,2.0,213101,25.0,,Entrada,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Media rentabilidad,5.54,False
Fotocasa,189520209,1120000.0,7088.607594936709,Piso,3.0,3.0,158.0,3.0,213089,7.0,,Alto,Alto,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,0.77,False
Fotocasa,189517770,495000.0,3694.029850746269,Piso,4.0,1.0,134.0,4.0,213089,7.0,,Entrada,Entrada,Barcelona,El Gòtic,160.06,0.2283,2-barrio,Baja rentabilidad,1.75,False
Fotocasa,189248699,623700.0,3013.043478260869,Piso,3.0,2.0,207.0,0.0,213101,36.0,,Medio,Entrada,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.76,False
Fotocasa,187574642,340000.0,3578.9473684210525,Piso,4.0,2.0,95.0,4.0,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,160.06,0.2283,2-barrio,Baja rentabilidad,2.55,False
Fotocasa,188604346,430000.0,4056.603773584906,Ático,1.0,1.0,106.0,6.0,213101,92.0,,Entrada,Entrada,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.27,False
Fotocasa,186898671,645000.0,6142.857142857143,Piso,2.0,2.0,105.0,1.0,213250,92.0,,Medio,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.76,False
Fotocasa,188565036,500000.0,7692.307692307692,Ático,1.0,1.0,65.0,15.0,213101,92.0,,Entrada,Alto,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,1.95,False
Fotocasa,188396109,699000.0,3905.027932960894,Piso,3.0,4.0,179.0,4.0,213089,92.0,,Medio,Entrada,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.24,False
Fotocasa,165630069,396000.0,5657.142857142857,Piso,2.0,2.0,70.0,,213089,92.0,Ascensor,Entrada,Medio,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.55,False
Fotocasa,187964585,599000.0,7130.952380952381,Piso,2.0,2.0,84.0,5.0,213089,92.0,,Medio,Alto,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.69,False
Fotocasa,188753970,495000.0,2844.8275862068967,Piso,5.0,2.0,174.0,3.0,213089,90.0,,Entrada,Entrada,Barcelona,El Gòtic,160.06,0.2283,2-barrio,Baja rentabilidad,1.75,False
Fotocasa,189532060,450000.0,6716.417910447762,Piso,2.0,1.0,67.0,3.0,213250,6.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.53,False
Fotocasa,187814329,495000.0,4583.333333333333,Piso,4.0,1.0,108.0,3.0,213250,92.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,2-barrio,Baja rentabilidad,2.3,False
Fotocasa,189528171,340000.0,3736.263736263736,Piso,1.0,1.0,91.0,2.0,213250,6.0,,Entrada,Entrada,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,2.14,False
Fotocasa,189545947,449000.0,5612.5,Piso,2.0,2.0,80.0,1.0,213089,5.0,,Entrada,Medio,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,2.25,False
Fotocasa,189315210,490000.0,3769.230769230769,Piso,4.0,1.0,130.0,3.0,213101,27.0,Balcón | Calefacción,Entrada,Entrada,Barcelona,El Raval,498.2,0.2589,1-barrio+habitaciones,Media rentabilidad,6.25,False
Fotocasa,189538698,849000.0,3537.5,Piso,8.0,4.0,240.0,2.0,213101,5.0,,Medio,Entrada,Barcelona,El Raval,498.2,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.6,False
Fotocasa,186889764,215000.0,5000.0,Piso,1.0,1.0,43.0,5.0,213250,92.0,,Entrada,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,3.39,False
Fotocasa,188208030,300000.0,3529.4117647058824,Piso,2.0,2.0,85.0,0.0,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,3.37,False
Fotocasa,189426896,1099900.0,6874.375,Apartamento,3.0,3.0,160.0,0.0,213250,15.0,,Alto,Medio,Barcelona,"Sant Pere, Santa Caterina i la Ribera",258.64,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.29,False
Fotocasa,189405390,850000.0,9550.561797752807,Piso,2.0,2.0,89.0,2.0,213250,18.0,,Medio,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.34,False
Fotocasa,188828867,385000.0,3055.555555555556,Piso,3.0,2.0,126.0,1.0,213101,82.0,,Entrada,Entrada,Barcelona,El Raval,279.84,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.46,False
Fotocasa,189239445,430000.0,3524.590163934426,Ático,1.0,1.0,122.0,6.0,213101,37.0,,Entrada,Entrada,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,2.27,False
Fotocasa,188121091,320000.0,6153.846153846154,Piso,2.0,2.0,52.0,2.0,213101,92.0,,Entrada,Medio,Barcelona,El Raval,212.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,4.07,False
Fotocasa,188385353,789000.0,5595.744680851064,Piso,3.0,2.0,141.0,1.0,213089,92.0,,Medio,Medio,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.1,False
Fotocasa,185437437,263000.0,3460.5263157894738,Piso,1.0,1.0,76.0,4.0,213101,92.0,,Entrada,Entrada,Barcelona,El Raval,159.0,0.2589,1-barrio+habitaciones,Baja rentabilidad,3.71,False
Fotocasa,188828887,760000.0,5390.070921985815,Apartamento,3.0,2.0,141.0,2.0,213089,82.0,,Medio,Medio,Barcelona,El Gòtic,160.06,0.2283,1-barrio+habitaciones,Baja rentabilidad,1.14,False
Fotocasa,165186650,320000.0,3950.617283950617,Piso,2.0,3.0,81.0,0.5,213089,92.0,,Entrada,Entrada,Barcelona,El Gòtic,186.56,0.2283,1-barrio+habitaciones,Baja rentabilidad,3.16,False
Fotocasa,189361798,995000.0,8805.309734513274,Piso,2.0,2.0,113.0,3.0,213250,22.0,,Medio,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",206.7,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.14,False
Fotocasa,189576658,426000.0,5835.6164383561645,Piso,2.0,1.0,73.0,,213134,1.0,Terraza,Entrada,Medio,Barcelona,La Barceloneta,208.82,0.226,1-barrio+habitaciones,Baja rentabilidad,2.63,False
Fotocasa,183093564,400000.0,7272.727272727273,Piso,1.0,1.0,55.0,3.0,213250,92.0,,Entrada,Alto,Barcelona,"Sant Pere, Santa Caterina i la Ribera",132.5,0.2318,1-barrio+habitaciones,Baja rentabilidad,1.82,False
